"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"344","Quinebaug",10392,2021-02-24,"Emma Paton",NA,2021-02-24 10:47:00,2021-02-24 11:41:00,"otter","scat","Y",1899-12-31 11:21:00,"2,3","Pond edge","1","5",NA,NA,"foot",0.0925925925925926,0,0,0,0,0.907407407407407
"345","Quinebaug",10392,2021-02-24,"Emma Paton",NA,2021-02-24 10:47:00,2021-02-24 11:41:00,"Beaver","stump","N",1899-12-31 11:30:00,"4","Pond edge","1","5",NA,NA,"foot",0.0925925925925926,0,0,0,0,0.907407407407407
"346","Quinebaug",10392,2021-02-24,"Emma Paton",NA,2021-02-24 10:47:00,2021-02-24 11:41:00,"otter","scat","Y",1899-12-31 11:34:00,"5,6","Pond edge","1","5",NA,NA,"foot",0.0925925925925926,0,0,0,0,0.907407407407407
"347","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"beaver","chewed stick","N",1899-12-31 10:52:00,"1","Pond edge","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"348","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"beaver","chewed stick","N",1899-12-31 11:06:00,"2","Pond edge","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"349","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"beaver","lodge","N",1899-12-31 11:15:00,"3","pond","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"350","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"otter","Track","Y",1899-12-31 11:23:00,"4","pond","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"351","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"beaver","chewed stick","N",1899-12-31 11:25:00,"5","Pond edge","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"352","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"otter","scat","Y",1899-12-31 11:28:00,"6,7,8,9","Pond edge","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"353","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"otter","scat","N",1899-12-31 11:33:00,"10","pond","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"354","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"muskrat","chewed veg","Y",1899-12-31 11:36:00,"11,12","pond","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"355","Quinebaug",10392,2021-02-24,"Amy Mayer",NA,2021-02-24 10:46:00,2021-02-24 11:41:00,"otter","scat","Y",1899-12-31 11:39:00,"13","pond","4","3",NA,NA,"foot",0.381818181818182,0,0,0,0,0.618181818181818
"356","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"beaver","chewed stick","N",1899-12-31 14:10:00,"12",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"357","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"muskrat","chewed veg","N",1899-12-31 14:16:00,"13,14",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"358","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"beaver","chewed stick","N",1899-12-31 14:21:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"359","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"muskrat","chewed veg","N",1899-12-31 14:28:00,"15",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"360","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"muskrat","chewed veg","N",1899-12-31 14:35:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"361","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"beaver","scent mound","Y",1899-12-31 14:40:00,"16",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"362","Quinebaug",5756,2021-02-25,"Emerson Paton",NA,2021-02-25 14:09:00,2021-02-25 14:48:00,"beaver","chewed stick","N",1899-12-31 14:44:00,"17",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"363","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"muskrat","chewed veg","Y",1899-12-31 14:10:00,NA,"shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"364","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"beaver","chewed stick","N",1899-12-31 14:12:00,NA,"shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"365","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"beaver","chewed stick","N",1899-12-31 14:23:00,"9","shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"366","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"muskrat","chewed veg","N",1899-12-31 14:28:00,"10","shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"367","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"muskrat","chewed veg","N",1899-12-31 14:38:00,"11","shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"368","Quinebaug",5756,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 14:07:00,2021-02-25 14:46:00,"beaver","chewed stick","N",1899-12-31 14:39:00,"12","shrub swamp","3","4",NA,NA,"kayak",0.846153846153846,0.153846153846154,0,0,0,0
"369","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","chewed stick","N",1899-12-31 12:24:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"370","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"muskrat","chewed veg","N",1899-12-31 12:26:00,"1,2,3",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"371","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","chewed veg","N",1899-12-31 12:30:00,"4",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"372","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","chewed veg","N",1899-12-31 12:32:00,"5,6",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"373","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","scat","N",1899-12-31 12:38:00,"7",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"374","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","scent mound","N",1899-12-31 12:40:00,"8",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"375","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"muskrat","chewed veg","N",1899-12-31 12:42:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"376","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"muskrat","feed bed","N",1899-12-31 12:44:00,"9",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"377","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","dam","N",1899-12-31 12:50:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"378","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"muskrat","chewed veg","Y",1899-12-31 12:58:00,"10",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"379","Quinebaug",5771,2021-02-25,"Emerson Paton",NA,2021-02-25 12:22:00,2021-02-25 13:01:00,"beaver","chewed stick","N",1899-12-31 12:59:00,"11",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"380","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","chewed stick","N",1899-12-31 12:24:00,"1","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"381","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","stripped veg","N",1899-12-31 12:27:00,"2","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"382","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"muskrat","chewed veg","Y",1899-12-31 12:30:00,"3","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"383","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"muskrat","chewed veg","N",1899-12-31 12:37:00,"4","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"384","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","chewed stick","N",1899-12-31 12:40:00,NA,"shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"385","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","dam","N",1899-12-31 12:50:00,"5","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"386","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","chewed stick","N",1899-12-31 12:50:00,"6","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"387","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","chewed stick","N",1899-12-31 13:00:00,"7","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"388","Quinebaug",5771,2021-02-25,"John Crockett","beaver, muskrat",2021-02-25 12:17:00,2021-02-25 13:03:00,"beaver","lodge","N",1899-12-31 13:03:00,"8","shrub swamp","3","4",NA,NA,"kayak",0.760869565217391,0.239130434782609,0,0,0,0
"389","BIS",353,2021-03-01,"John Crockett",NA,2021-03-01 11:26:00,2021-03-01 11:47:00,NA,NA,NA,NA,NA,NA,"3","2",NA,NA,"kayak",0.666666666666667,0,0,0,0,0.333333333333333
"390","BIS",353,2021-03-01,"Amy Mayer",NA,2021-03-01 11:28:00,2021-03-01 11:49:00,NA,NA,NA,NA,NA,NA,"2","1",NA,NA,"kayak",0.666666666666667,0,0,0,0,0.333333333333333
"391","BIS",498,2021-03-03,"Richard Mercer",NA,2021-03-03 10:55:00,2021-03-03 11:16:00,NA,NA,NA,NA,NA,NA,"4","4",NA,NA,"foot",0,0,0.0952380952380952,0,0,0.904761904761905
"392","BIS",498,2021-03-03,"Amy Mayer",NA,2021-03-03 10:55:00,2021-03-03 11:20:00,NA,NA,NA,NA,NA,"pond","1","1",NA,NA,"foot",0.04,0,0.04,0,0,0.92
"393","BIS",652,2021-03-03,"Richard Mercer",NA,2021-03-03 09:56:00,2021-03-03 10:45:00,NA,NA,NA,NA,NA,NA,"4","4",NA,NA,"foot",0,0,0,0,0,1
"394","BIS",652,2021-03-03,"Amy Mayer",NA,2021-03-03 09:56:00,2021-03-03 10:46:00,NA,NA,NA,NA,NA,"pond edge","1","1",NA,NA,"foot",0.32,0,0,0,0,0.68
"395","BIS",889,2021-03-03,"Richard Mercer",NA,2021-03-03 11:50:00,2021-03-03 12:39:00,NA,NA,NA,NA,NA,NA,"4","4",NA,NA,"foot",0,0,0.0408163265306122,0,0,0.959183673469388
"396","BIS",889,2021-03-03,"Amy Mayer",NA,2021-03-03 11:49:00,2021-03-03 12:39:00,NA,NA,NA,NA,NA,"forested swamp","1","1",NA,NA,"foot",0,0,0.04,0,0,0.96
"397","BIS",1229,2021-03-03,"Richard Mercer",NA,2021-03-03 13:10:00,2021-03-03 13:31:00,NA,NA,NA,NA,NA,NA,"4","4",NA,NA,"foot",0,1,0,0,0,0
"398","BIS",1229,2021-03-03,"Amy Mayer",NA,2021-03-03 13:10:00,2021-03-03 13:32:00,NA,NA,NA,NA,NA,"salt marsh","1","1",NA,NA,"foot",0,1,0,0,0,0
"399","Pawcatuck",321,2021-03-03,"John Crockett",NA,2021-03-03 13:33:00,2021-03-03 14:46:00,"?","scat","N",1899-12-31 14:04:00,"3","forested swamp","2","3",NA,NA,"foot",0,0.113207547169811,0,0,0,0.886792452830189
"400","Pawcatuck",321,2021-03-03,"Emma Paton",NA,2021-03-03 13:35:00,2021-03-03 14:28:00,NA,NA,NA,NA,NA,NA,"2","3",NA,NA,"foot",0,0.113207547169811,0,0,0,0.886792452830189
"401","Pawcatuck",1144,2021-03-03,"John Crockett",NA,2021-03-03 10:18:00,2021-03-03 10:51:00,"?","scat","N",1899-12-31 10:36:00,"1","forested swamp","2","3",NA,NA,"foot",0,0,0,0,0,1
"402","Pawcatuck",1144,2021-03-03,"John Crockett",NA,2021-03-03 10:18:00,2021-03-03 10:51:00,"?","scat","N",1899-12-31 10:37:00,"2","forested swamp","2","3",NA,NA,"foot",0,0,0,0,0,1
"403","Pawcatuck",1144,2021-03-03,"Emma Paton",NA,2021-03-03 10:19:00,2021-03-03 10:52:00,NA,NA,NA,NA,NA,NA,"2","3",NA,NA,"foot",0,0,0,0,0,1
"404","Pawcatuck",3144,2021-03-03,"John Crockett","beaver",2021-03-03 11:43:00,2021-03-03 12:18:00,NA,NA,NA,NA,NA,NA,"2","3",NA,NA,"foot",0,0,0,0,0,1
"405","Pawcatuck",3144,2021-03-03,"Emma Paton",NA,2021-03-03 11:45:00,2021-03-03 12:19:00,NA,NA,NA,NA,NA,NA,"2","3",NA,NA,"foot",0,0,0,0,0,1
"406","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","stripped stick","N",1899-12-31 13:19:00,"1,2",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"407","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","chewed stick","N",1899-12-31 13:23:00,"3",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"408","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","chewed stick","N",1899-12-31 13:33:00,"4",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"409","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","chewed stick","N",1899-12-31 13:43:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"410","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","stripped stick","Y",1899-12-31 13:54:00,"5,6",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"411","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","chewed root","N",1899-12-31 13:54:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"412","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"otter","slide","N",1899-12-31 14:16:00,"7",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"413","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","stump","N",1899-12-31 14:18:00,NA,NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"414","Quinebaug",5595,2021-03-04,"Emerson Paton","Beaver",2021-03-04 13:12:00,2021-03-04 14:27:00,"beaver","stripped stick","Y",1899-12-31 14:21:00,"8,9",NA,"2",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"415","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"beaver","chewed stick","N",1899-12-31 13:15:00,"1","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"416","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"beaver","chewed stick","Y",1899-12-31 13:25:00,NA,"Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"417","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"beaver","stripped veg","Y",1899-12-31 13:27:00,"2","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"418","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"beaver","chewed stick","Y",1899-12-31 13:37:00,"3","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"419","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"muskrat","chewed veg","N",1899-12-31 13:57:00,"4","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"420","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"beaver","chewed stick","N",1899-12-31 13:57:00,NA,"Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"421","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"?","scat","Y",1899-12-31 14:02:00,"5","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"422","Quinebaug",5595,2021-03-04,"John Crockett","beaver, otter",2021-03-04 13:11:00,2021-03-04 14:27:00,"muskrat","scat","N",1899-12-31 14:22:00,"6","Stream","3","2",NA,NA,"kayak",0,0.894736842105263,0,0,0,0.105263157894737
"423","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed stick","N",1899-12-31 10:40:00,"1",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"424","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed veg","Y",1899-12-31 10:48:00,"2",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"425","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed stick","Y",1899-12-31 10:50:00,"4",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"426","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","stripped stick","Y",1899-12-31 10:53:00,"3",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"427","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","stump","N",1899-12-31 11:02:00,"5",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"428","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed stick","Y",1899-12-31 11:07:00,"6",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"429","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed veg","N",1899-12-31 11:12:00,NA,NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"430","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed root","N",1899-12-31 11:18:00,"7",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"431","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed root","N",1899-12-31 11:26:00,"8",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"432","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed stick","N",1899-12-31 11:27:00,"9",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"433","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"otter","scat","N",1899-12-31 11:28:00,"10,11,12,13",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"434","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"beaver","chewed veg","N",1899-12-31 11:38:00,NA,NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"435","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"mink","scat","N",1899-12-31 11:42:00,"14,15,16,17,18",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"436","Quinebaug",6831,2021-03-05,"Emerson Paton","Beaver",2021-03-05 10:39:00,2021-03-05 11:53:00,"otter","latrine","N",1899-12-31 11:47:00,"19",NA,"2",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"437","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","N",1899-12-31 10:39:00,NA,NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"438","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","Y",1899-12-31 10:42:00,"1",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"439","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","Y",1899-12-31 10:52:00,"2",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"440","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","stump","N",1899-12-31 11:05:00,"3",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"441","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"otter","latrine","Y",1899-12-31 11:09:00,"4,5,6",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"442","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","N",1899-12-31 11:13:00,NA,NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"443","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"otter","fish bits","N",1899-12-31 11:27:00,"7",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"444","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","N",1899-12-31 11:35:00,NA,NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"445","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"?","scat","N",1899-12-31 11:38:00,"8",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"446","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"otter","latrine","N",1899-12-31 11:45:00,"9",NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"447","Quinebaug",6831,2021-03-05,"John Crockett","beaver",2021-03-05 10:38:00,2021-03-05 11:50:00,"Beaver","chewed stick","N",1899-12-31 11:48:00,NA,NA,"3",NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"448","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"beaver","chewed stick","N",1899-12-31 12:03:00,"4","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
"449","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"muskrat","scat","N",1899-12-31 12:12:00,"5","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
"450","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"muskrat","scat","N",1899-12-31 12:20:00,"6","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
"451","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"muskrat","scat","N",1899-12-31 12:22:00,"7","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
"452","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"beaver","chewed stick","N",1899-12-31 12:28:00,"8","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
"453","Pawcatuck",4335,2021-03-09,"Kylie Rezendes","beaver",2021-03-09 11:57:00,2021-03-09 13:47:00,"beaver","chewed stick","N",1899-12-31 12:37:00,"9","river edge","3","3",NA,NA,"kayak",0.981818181818182,0,0,0,0,0.0181818181818182
