"","X","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","lon","lat","Temp","cloudcover","Precip"
"926",173,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","Y","1899-12-31 11:22:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"927",174,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","Y","1899-12-31 11:23:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"928",175,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","N","1899-12-31 11:26:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"929",176,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","N","1899-12-31 11:34:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"930",177,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","dam","N","1899-12-31 11:40:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"931",178,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","N","1899-12-31 11:42:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"932",179,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","N","1899-12-31 11:50:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"933",180,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","Y","1899-12-31 11:57:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"934",181,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","Y","1899-12-31 11:58:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"935",182,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","N","1899-12-31 12:02:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"936",183,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","stump","N","1899-12-31 12:04:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"937",184,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","lodge","Y","1899-12-31 12:19:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"938",185,"Pawcatuck",2051,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 11:19:00","2021-02-05 12:24:00","beaver","chewed stick","Y","1899-12-31 12:23:00","stream","yellow","1",NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923,-71.5544365346,41.3858772442,3.9,81,2.2
"939",186,"Pawcatuck",2512,"2021-02-05","John Crockett","beaver","2021-02-05 13:40:00","2021-02-05 14:12:00",NA,NA,NA,NA,NA,"none","1",NA,"foot",0,0,0,0,0,1,-71.5544365346,41.3858772442,6.7,100,2.2
"940",187,"Pawcatuck",2512,"2021-02-05","Kylie Rezendes","beaver","2021-02-05 13:36:00","2021-02-05 14:15:00","beaver","dam","N","1899-12-31 13:46:00","stream","yellow","1",NA,"foot",0,0,0,0,0,1,-71.5544365346,41.3858772442,6.7,100,2.2
"941",188,"Pawcatuck",1517,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:21:00","2021-02-09 12:41:00","beaver","chewed stick","N","1899-12-31 12:23:00","stream","yellow","2",NA,"kayak",0.75,0,0,0,0,0.25,-71.7216124199,41.5729034878,-2.4,100,4.8
"942",189,"Pawcatuck",1517,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:21:00","2021-02-09 12:41:00","beaver","stump","N","1899-12-31 12:27:00","stream","yellow","2",NA,"kayak",0.75,0,0,0,0,0.25,-71.7216124199,41.5729034878,-2.4,100,4.8
"943",190,"Pawcatuck",1517,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:21:00","2021-02-09 12:41:00","beaver","chewed trees","N","1899-12-31 12:32:00","stream","yellow","2",NA,"kayak",0.75,0,0,0,0,0.25,-71.7216124199,41.5729034878,-2.4,100,4.8
"944",191,"Pawcatuck",1517,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:21:00","2021-02-09 12:41:00","muskrat","chewed veg","N","1899-12-31 12:41:00","stream","yellow","2",NA,"kayak",0.75,0,0,0,0,0.25,-71.7216124199,41.5729034878,-2.4,100,4.8
"945",192,"Pawcatuck",1517,"2021-02-09","John Crockett","beaver","2021-02-09 12:21:00","2021-02-09 12:43:00","beaver","chewed stick","N","1899-12-31 12:21:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-2.4,100,4.8
"946",193,"Pawcatuck",1517,"2021-02-09","John Crockett","beaver","2021-02-09 12:21:00","2021-02-09 12:43:00","beaver","chewed stick","N","1899-12-31 12:31:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-2.4,100,4.8
"947",194,"Pawcatuck",1517,"2021-02-09","John Crockett","beaver","2021-02-09 12:21:00","2021-02-09 12:43:00","beaver","chewed stick","N","1899-12-31 12:41:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-2.4,100,4.8
"948",195,"Pawcatuck",1519,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:48:00","2021-02-09 13:31:00","?","opened mollusk shell","N","1899-12-31 12:34:00","stream","yellow","2",NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884,-71.7216124199,41.5729034878,-0.9,100,4.8
"949",196,"Pawcatuck",1519,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:48:00","2021-02-09 13:31:00","beaver","chewed stick","N","1899-12-31 13:09:00","stream","yellow","2",NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884,-71.7216124199,41.5729034878,-0.9,100,4.8
"950",197,"Pawcatuck",1519,"2021-02-09","Kylie Rezendes","beaver","2021-02-09 12:48:00","2021-02-09 13:31:00","?","opened mollusk shell","N","1899-12-31 13:16:00","stream","yellow","2",NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884,-71.7216124199,41.5729034878,-0.9,100,4.8
"951",198,"Pawcatuck",1519,"2021-02-09","John Crockett","beaver","2021-02-09 12:21:00","2021-02-09 12:43:00","beaver","stump","N","1899-12-31 12:42:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-2.4,100,4.8
"952",199,"Pawcatuck",1519,"2021-02-09","John Crockett",NA,"2021-02-09 12:50:00","2021-02-09 13:30:00","beaver","chewed stick","N","1899-12-31 12:55:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-0.9,100,4.8
"953",200,"Pawcatuck",1519,"2021-02-09","John Crockett",NA,"2021-02-09 12:50:00","2021-02-09 13:30:00","beaver","chewed stick","N","1899-12-31 13:05:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-0.9,100,4.8
"954",201,"Pawcatuck",1519,"2021-02-09","John Crockett",NA,"2021-02-09 12:50:00","2021-02-09 13:30:00","muskrat","chewed veg","N","1899-12-31 13:17:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-0.9,100,4.8
"955",202,"Pawcatuck",1519,"2021-02-09","John Crockett",NA,"2021-02-09 12:50:00","2021-02-09 13:30:00","beaver","chewed stick","N","1899-12-31 13:19:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-0.9,100,4.8
"956",203,"Pawcatuck",1519,"2021-02-09","John Crockett",NA,"2021-02-09 12:50:00","2021-02-09 13:30:00","beaver","chewed stick","N","1899-12-31 13:29:00","stream","none","1",NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182,-71.7219300941,41.573076658,-0.9,100,4.8
"957",204,"Pawcatuck",4556,"2021-02-10","Amy Mayer","beaver","2021-02-10 12:00:00","2021-02-10 13:05:00",NA,NA,NA,NA,NA,"1","1",NA,"foot",0,0,0,0,0,1,-71.5796419233,41.4689090475,-4.4,28,0
"958",205,"Pawcatuck",4556,"2021-02-10","John Crockett","beaver, muskrat","2021-02-10 12:00:00","2021-02-10 13:00:00","canid","track","Y","1899-12-31 12:45:00","forested swamp","2","2",NA,"foot",0,0,0,0,0,1,-71.5896929149,41.4601760264,-4.5,28,0
"959",206,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","beaver","chewed veg","Y","1899-12-31 12:30:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",207,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","muskrat","chewed veg","N","1899-12-31 12:36:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",208,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","muskrat","chewed veg","Y","1899-12-31 12:41:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",209,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","beaver","chewed stick","N","1899-12-31 12:44:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",210,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","mink","Track","Y","1899-12-31 12:45:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",211,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","mink","Track","Y","1899-12-31 12:49:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",212,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","mink","hair",NA,"1899-12-31 12:51:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",213,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","goose","chewed veg",NA,"1899-12-31 12:55:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",214,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","beaver","chewed stick",NA,"1899-12-31 12:57:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",215,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","fox","Track","Y","1899-12-31 13:00:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",216,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","beaver","chewed stick","N","1899-12-31 13:18:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",217,"Quinebaug",5761,"2021-02-11","Emerson Paton","Beaver","2021-02-11 12:27:00","2021-02-11 13:41:00","?","chewed veg","Y","1899-12-31 13:20:00",NA,"1","none",NA,"kayak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",218,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","Y","1899-12-31 12:27:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"972",219,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","muskrat","lodge","N","1899-12-31 12:37:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"973",220,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 12:37:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"974",221,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","muskrat","chewed veg","Y","1899-12-31 12:41:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"975",222,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 12:47:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"976",223,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","muskrat","chewed veg","Y","1899-12-31 12:52:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"977",224,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 12:57:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"978",225,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 13:08:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"979",226,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","muskrat","chewed veg","Y","1899-12-31 13:10:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"980",227,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 13:20:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"981",228,"Quinebaug",5761,"2021-02-11","John Crockett","Beaver","2021-02-11 12:25:00","2021-02-11 13:39:00","beaver","chewed stick","N","1899-12-31 13:30:00","shrub swamp","2","1",NA,"kayak",0.540540540540541,0.459459459459459,0,0,0,0,-71.7736124899,41.6806632467,-4.4,3,0.7
"982",229,"Pawcatuck",4099,"2021-02-12","Kylie Rezendes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,"foot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",230,"Pawcatuck",384,"2021-02-15","Emma Paton","beaver","2021-02-15 12:48:00","2021-02-15 13:37:00","beaver","chewed stick","N","1899-12-31 12:53:00","forested swamp","2","5",NA,"foot",0,0,0,0,0,1,-71.7610501125,41.4432463422,1.3,100,0.1
"984",231,"Pawcatuck",384,"2021-02-15","Emma Paton","beaver","2021-02-15 12:48:00","2021-02-15 13:37:00","beaver","stripped veg","N","1899-12-31 13:02:00","forested swamp","2","5",NA,"foot",0,0,0,0,0,1,-71.7610501125,41.4432463422,1.3,100,0.1
"985",232,"Pawcatuck",384,"2021-02-15","Emma Paton","beaver","2021-02-15 12:48:00","2021-02-15 13:37:00","beaver","stump","N","1899-12-31 13:06:00","forested swamp","2","5",NA,"foot",0,0,0,0,0,1,-71.7610501125,41.4432463422,1.3,100,0.1
"986",233,"Pawcatuck",384,"2021-02-15","Emma Paton","beaver","2021-02-15 12:48:00","2021-02-15 13:37:00","beaver","stripped veg","Y","1899-12-31 13:13:00","forested swamp","2","5",NA,"foot",0,0,0,0,0,1,-71.7610501125,41.4432463422,1.3,100,0.1
"987",234,"Pawcatuck",384,"2021-02-15","Amy Mayer",NA,"2021-02-15 12:47:00","2021-02-15 13:37:00","beaver","chewed trees","Y","1899-12-31 12:53:00","pond/forest","3","4",NA,"foot",NA,NA,NA,NA,NA,NA,-71.7648380622,41.5061454847,0.7,100,0.1
"988",235,"Pawcatuck",384,"2021-02-15","Amy Mayer",NA,"2021-02-15 12:47:00","2021-02-15 13:37:00","beaver","chewed trees","N","1899-12-31 12:59:00","pond/forest","3","4",NA,"foot",NA,NA,NA,NA,NA,NA,-71.7648380622,41.5061454847,0.7,100,0.1
"989",236,"Pawcatuck",384,"2021-02-15","Amy Mayer",NA,"2021-02-15 12:47:00","2021-02-15 13:37:00","beaver","chewed stick","Y","1899-12-31 13:19:00","stream","3","4",NA,"foot",NA,NA,NA,NA,NA,NA,-71.7648380622,41.5061454847,0.7,100,0.1
"990",237,"Pawcatuck",1248,"2021-02-15","Emma Paton",NA,"2021-02-15 10:06:00","2021-02-15 11:06:00","beaver","chewed stick","N","1899-12-31 10:15:00","stream","2","1",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7651785351,41.50646911,-0.3,100,0.1
"991",238,"Pawcatuck",1248,"2021-02-15","Emma Paton",NA,"2021-02-15 10:06:00","2021-02-15 11:06:00","otter","track","N","1899-12-31 10:33:00","stream","2","1",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7651785351,41.50646911,-0.3,100,0.1
"992",239,"Pawcatuck",1248,"2021-02-15","Amy Mayer",NA,"2021-02-15 10:07:00","2021-02-15 11:07:00","beaver","chewed veg","N","1899-12-31 10:16:00","stream","3","4",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7648380622,41.5061454847,-0.3,100,0.1
"993",240,"Pawcatuck",1248,"2021-02-15","Amy Mayer",NA,"2021-02-15 10:07:00","2021-02-15 11:07:00","muskrat","lodge","N","1899-12-31 10:23:00","stream","3","4",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7648380622,41.5061454847,-0.3,100,0.1
"994",241,"Pawcatuck",1248,"2021-02-15","Amy Mayer",NA,"2021-02-15 10:07:00","2021-02-15 11:07:00","beaver","track","Y","1899-12-31 10:25:00","stream","3","4",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7648380622,41.5061454847,-0.3,100,0.1
"995",242,"Pawcatuck",1248,"2021-02-15","Amy Mayer",NA,"2021-02-15 10:07:00","2021-02-15 11:07:00","beaver","chewed veg","N","1899-12-31 10:31:00","stream","3","4",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7648380622,41.5061454847,-0.3,100,0.1
"996",243,"Pawcatuck",1248,"2021-02-15","Amy Mayer",NA,"2021-02-15 10:07:00","2021-02-15 11:07:00","otter","tracks/scat","Y","1899-12-31 11:00:00","stream","3","4",NA,"foot",0.0833333333333333,0,0,0,0,0.916666666666667,-71.7648380622,41.5061454847,-0.3,100,0.1
"997",244,"Pawcatuck",1652,"2021-02-15","Emma Paton",NA,"2021-02-15 11:24:00","2021-02-15 12:07:00","beaver","chewed stick","N","1899-12-31 11:33:00","pond edge","2","1",NA,"foot",0.0697674418604651,0,0,0,0,0.930232558139535,-71.7651785351,41.50646911,0,100,0.1
"998",245,"Pawcatuck",1652,"2021-02-15","Emma Paton",NA,"2021-02-15 11:24:00","2021-02-15 12:07:00","beaver","chewed stick","N","1899-12-31 11:44:00","pond edge","2","1",NA,"foot",0.0697674418604651,0,0,0,0,0.930232558139535,-71.7651785351,41.50646911,0,100,0.1
"999",246,"Pawcatuck",1652,"2021-02-15","Amy Mayer",NA,"2021-02-15 11:25:00","2021-02-15 12:06:00","muskrat","stripped veg","N","1899-12-31 11:33:00","pond/forest","3","4",NA,"foot",0.195121951219512,0,0,0,0,0.804878048780488,-71.7648380622,41.5061454847,0,100,0.1
"1000",247,"Pawcatuck",1652,"2021-02-15","Amy Mayer",NA,"2021-02-15 11:25:00","2021-02-15 12:06:00","muskrat","tracks","Y","1899-12-31 11:36:00","pond/forest","3","4",NA,"foot",0.195121951219512,0,0,0,0,0.804878048780488,-71.7648380622,41.5061454847,0,100,0.1
"1001",248,"Pawcatuck",361,"2021-02-17","John Crockett",NA,"2021-02-17 09:40:00","2021-02-17 10:37:00","?","scat","N","1899-12-31 09:57:00","emergent marsh","4","5",NA,"foot",0.649122807017544,0,0,0,0,0.350877192982456,-71.7165804282,41.4210885298,-5.1,0,0
"1002",249,"Pawcatuck",361,"2021-02-17","Richard Mercer",NA,"2021-02-17 09:40:00","2021-02-17 10:38:00","beaver","stump","N","1899-12-31 09:44:00","forested swamp","2","2",NA,"foot",0.258620689655172,0,0,0,0,0.741379310344828,-71.7168141156,41.4211253263,-5.1,0,0
"1003",250,"Pawcatuck",361,"2021-02-17","Richard Mercer",NA,"2021-02-17 09:40:00","2021-02-17 10:38:00","beaver","stump","N","1899-12-31 10:03:00","forested swamp","2","2",NA,"foot",0.258620689655172,0,0,0,0,0.741379310344828,-71.7168141156,41.4211253263,-5.1,0,0
"1004",251,"Pawcatuck",361,"2021-02-17","Richard Mercer",NA,"2021-02-17 09:40:00","2021-02-17 10:38:00","muskrat","chewed veg","N","1899-12-31 10:19:00","Shrub swamp","2","2",NA,"foot",0.258620689655172,0,0,0,0,0.741379310344828,-71.7168141156,41.4211253263,-5.1,0,0
"1005",252,"Pawcatuck",361,"2021-02-17","Richard Mercer",NA,"2021-02-17 09:40:00","2021-02-17 10:38:00","beaver","stump","N","1899-12-31 10:34:00","forested swamp","2","2",NA,"foot",0.258620689655172,0,0,0,0,0.741379310344828,-71.7168141156,41.4211253263,-5.1,0,0
"1006",253,"Pawcatuck",2000,"2021-02-17","John Crockett",NA,"2021-02-17 11:14:00","2021-02-17 12:07:00","beaver","stump","N","1899-12-31 11:15:00","pond edge","4","5",NA,"foot",0.0188679245283019,0,0,0,0,0.981132075471698,-71.7165804282,41.4210885298,-4.7,0,0
"1007",254,"Pawcatuck",2000,"2021-02-17","John Crockett",NA,"2021-02-17 11:14:00","2021-02-17 12:07:00","beaver","chewed stick","Y","1899-12-31 11:16:00","pond edge","4","5",NA,"foot",0.0188679245283019,0,0,0,0,0.981132075471698,-71.7165804282,41.4210885298,-4.7,0,0
"1008",255,"Pawcatuck",2000,"2021-02-17","John Crockett",NA,"2021-02-17 11:14:00","2021-02-17 12:07:00","beaver","dam","Y","1899-12-31 11:22:00","pond edge","4","5",NA,"foot",0.0188679245283019,0,0,0,0,0.981132075471698,-71.7165804282,41.4210885298,-4.7,0,0
"1009",256,"Pawcatuck",2000,"2021-02-17","John Crockett",NA,"2021-02-17 11:14:00","2021-02-17 12:07:00","beaver","dam","Y","1899-12-31 11:26:00","pond edge","4","5",NA,"foot",0.0188679245283019,0,0,0,0,0.981132075471698,-71.7165804282,41.4210885298,-4.7,0,0
