"","Watershed","Site.ID","Date","Location","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"348","Blackstone",305,2023-02-27,"Lower Blackstone #1","Chris Boylston","N/A",2023-02-27 10:50:00,2023-02-27 11:25:00,"muskrat","scat","n","0.46180555555555558",NA,"edge of river","2","1","recent rain","none","kayaking",0.685714285714286,0.0571428571428571,0,0,0,0.257142857142857
"349","Blackstone",305,2023-02-27,"Lower Blackstone #1","Chris Boylston","N/A",2023-02-27 10:50:00,2023-02-27 11:25:00,"muskrat","scat","n","0.46249999999999997",NA,"edge of river","2","1","recent rain","none","kayaking",0.685714285714286,0.0571428571428571,0,0,0,0.257142857142857
"350","Blackstone",305,2023-02-27,"Lower Blackstone #1","Chris Boylston","N/A",2023-02-27 10:50:00,2023-02-27 11:25:00,"muskrat","scat","n","0.46458333333333335",NA,"edge of river","2","1","recent rain","none","kayaking",0.685714285714286,0.0571428571428571,0,0,0,0.257142857142857
"351","Blackstone",305,2023-02-27,"Lower Blackstone #1","Chris Boylston","N/A",2023-02-27 10:50:00,2023-02-27 11:25:00,"Beaver","chewed stick","n","0.47222222222222227",NA,"edge of river","2","1","recent rain","none","kayaking",0.685714285714286,0.0571428571428571,0,0,0,0.257142857142857
"352","Blackstone",305,2023-02-27,"Lower Blackstone #1","Chris Boylston","N/A",2023-02-27 10:50:00,2023-02-27 11:25:00,"Beaver","chewed stick","n","11:24",NA,"edge of river","2","1","recent rain","none","kayaking",0.685714285714286,0.0571428571428571,0,0,0,0.257142857142857
"353","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"Muskrat","scat","n","0.47916666666666669",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"354","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"Beaver","chewed tree","y","0.48055555555555557",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"355","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"Beaver","chewed tree","n","0.48125000000000001",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"356","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"Muskrat","scat","n","0.48194444444444445",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"357","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"Muskrat","scat","n","0.4826388888888889",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"358","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"muskrat","scat","n","0.48333333333333334",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"359","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"beaver","chewed sticks","y","0.48541666666666666",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"360","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"muskrat","scat","n","0.48541666666666666",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"361","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"muskrat","scat","n","0.48819444444444443",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"362","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"muskrat","scat","n","0.4909722222222222",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"363","Blackstone",229,2023-02-27,"Lower Blackstone #2","Chris Boylston","N/A",2023-02-27 11:27:00,2023-02-27 11:54:00,"muskrat","scat","y","0.4916666666666667",NA,"edge of river","2","1","recent rain","none","kayaking",0.259259259259259,0.740740740740741,0,0,0,0
"364","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"Beaver","chewed tree","y","0.50486111111111109",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"365","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"Beaver","Chewed Tree","y","0.50624999999999998",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"366","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"muskrat","scat","n","0.50902777777777775",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"367","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"muskrat","scat","n","0.50972222222222219",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"368","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"muskrat","scat","n","0.51111111111111118",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"369","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"beaver","chewed tree","y","0.51180555555555551",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"370","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"beaver","chewed tree","y","0.51527777777777783",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"371","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"beaver","chewed tree","n","0.51944444444444449",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"372","Blackstone",228,2023-02-27,"Lower Blackstone #3","Chris Boylston",NA,2023-02-27 12:06:00,2023-02-27 12:35:00,"otter","fish scales","n","0.52152777777777781",NA,"edge of river","2","1","recent rain","none","kayaking",0.896551724137931,0.103448275862069,0,0,0,0
"373","Blackstone",305,2023-02-27,"lonsdale marsh #1","John Crockett","N/A",2023-02-27 10:52:00,2023-02-27 11:24:00,"beaver","chewed stick","n","0.45347222222222222",NA,"rivers edge","1","phone",NA,"none","kayaking",0.9,0,0,0,0,0.1
"374","Blackstone",305,2023-02-27,"lonsdale marsh #1","John Crockett","N/A",2023-02-27 10:52:00,2023-02-27 11:24:00,"muskrat","scat","y","0.4548611111111111",NA,"rivers edge","1","phone",NA,"none","kayaking",0.9,0,0,0,0,0.1
"375","Blackstone",305,2023-02-27,"lonsdale marsh #1","John Crockett","N/A",2023-02-27 10:52:00,2023-02-27 11:24:00,"muskrat","scat","y","0.46388888888888885",NA,"rivers edge","1","phone",NA,"none","kayaking",0.9,0,0,0,0,0.1
"376","Blackstone",305,2023-02-27,"lonsdale marsh #1","John Crockett","N/A",2023-02-27 10:52:00,2023-02-27 11:24:00,"beaver","chewed stick","y","0.46388888888888885",NA,"rivers edge","1","phone",NA,"none","kayaking",0.9,0,0,0,0,0.1
"377","Blackstone",229,2023-02-27,"lonsdale marsh #2","John Crockett",NA,2023-02-27 11:27:00,2023-02-27 11:51:00,"beaver","chewed stick","n","0.47986111111111113",NA,"rivers edge","1","phone",NA,"none","kayaking",0.857142857142857,0.142857142857143,0,0,0,0
"378","Blackstone",229,2023-02-27,"lonsdale marsh #2","John Crockett",NA,2023-02-27 11:27:00,2023-02-27 11:51:00,"muskrat","scat","y","0.4826388888888889",NA,"rivers edge","1","phone",NA,"none","kayaking",0.857142857142857,0.142857142857143,0,0,0,0
"379","Blackstone",228,2023-02-27,"lonsdale marsh #3","John Crockett",NA,2023-02-27 12:03:00,2023-02-27 12:35:00,"beaver","sticks","n","0.50277777777777777",NA,"rivers edge","1","phone",NA,"none","kayaking",0.931034482758621,0.0689655172413793,0,0,0,0
"380","Blackstone",228,2023-02-27,"lonsdale marsh #3","John Crockett",NA,2023-02-27 12:03:00,2023-02-27 12:35:00,"muskrat","scat","y","0.51180555555555551",NA,"rivers edge","1","phone",NA,"none","kayaking",0.931034482758621,0.0689655172413793,0,0,0,0
"381","Blackstone",228,2023-02-27,"lonsdale marsh #3","John Crockett",NA,2023-02-27 12:03:00,2023-02-27 12:35:00,"otter","fish bits","n","0.52222222222222225",NA,"rivers edge","1","phone",NA,"none","kayaking",0.931034482758621,0.0689655172413793,0,0,0,0
"382","Blackstone",268,2023-03-01,"handy pond preserve #1","Chris Boylston","N/A",2023-03-01 10:21:00,2023-03-01 10:51:00,"N/A",NA,NA,NA,NA,NA,"2","1","none","fresh snow","walking",0,0,0,0,0,1
"383","Blackstone",253,2023-03-01,"handy pond preserve #2","Chris Boylston",NA,2023-03-01 11:12:00,2023-03-01 11:33:00,"beaver","chewed stick","n","0.4680555555555555",NA,"edge of pond","2","1","none","fresh snow","walking",0.0952380952380952,0,0,0,0,0.904761904761905
"384","Blackstone",253,2023-03-01,"handy pond preserve #2","Chris Boylston",NA,2023-03-01 11:12:00,2023-03-01 11:33:00,"beaver","chewed stump","n","0.4694444444444445",NA,"edge of pond","2","1","none","fresh snow","walking",0.0952380952380952,0,0,0,0,0.904761904761905
"385","Blackstone",253,2023-03-01,"handy pond preserve #2","Chris Boylston",NA,2023-03-01 11:12:00,2023-03-01 11:33:00,"beaver","lodge","n","0.47291666666666665",NA,"edge of pond","2","1","none","fresh snow","walking",0.0952380952380952,0,0,0,0,0.904761904761905
"386","Blackstone",268,2023-03-01,"handy pond preserve #1","John Crockett","N/A",2023-03-01 10:20:00,2023-03-01 10:40:00,"N/A",NA,NA,NA,NA,NA,"phone","phone",NA,"recent snow","walking",0,0,0,0,0.1,0.9
"387","Blackstone",253,2023-03-01,"handy pond preserve #2","John Crockett","N/A",2023-03-01 11:10:00,2023-03-01 11:34:00,"Beaver","chewed stick","n","0.46666666666666662",NA,"pond edge","phone","phone",NA,"recent snow","walking",0.375,0,0,0,0,0.625
"388","Blackstone",253,2023-03-01,"handy pond preserve #2","John Crockett","N/A",2023-03-01 11:10:00,2023-03-01 11:34:00,"beaver","lodge","n","0.47152777777777777",NA,"pond edge","phone","phone",NA,"recent snow","walking",0.375,0,0,0,0,0.625
"389","Blackstone",245,2023-03-06,"costa park","Chris Boylston","beaver",2023-03-06 11:18:00,2023-03-06 11:34:00,"beaver","chewed stick","n","0.47291666666666665",NA,"edge of river","2","1","none","none","walking",0.6875,0,0,0,0,0.3125
"390","Blackstone",245,2023-03-06,"costa park","Chris Boylston","beaver",2023-03-06 11:18:00,2023-03-06 11:34:00,"beaver","chewed stick","n","0.47361111111111115",NA,"edge of river","2","1","none","none","walking",0.6875,0,0,0,0,0.3125
"391","Blackstone",245,2023-03-06,"costa park","Chris Boylston","beaver",2023-03-06 11:18:00,2023-03-06 11:34:00,"beaver","chewed stick","n","0.4770833333333333",NA,"edge of river","2","1","none","none","walking",0.6875,0,0,0,0,0.3125
"392","Blackstone",249,2023-03-06,"rivers edge woonsocket #1","Chris Boylston","N/A",2023-03-06 10:30:00,2023-03-06 10:42:00,"beaver","chewed stick","n","0.43958333333333338",NA,"edge of river","2","1","none","none","walking",0.916666666666667,0,0,0,0,0.0833333333333333
"393","Blackstone",249,2023-03-06,"rivers edge woonsocket #1","Chris Boylston","N/A",2023-03-06 10:30:00,2023-03-06 10:42:00,"otter","shells","n","0.44097222222222227",NA,"edge of river","2","1","none","none","walking",0.916666666666667,0,0,0,0,0.0833333333333333
"394","Blackstone",249,2023-03-06,"rivers edge woonsocket #1","Chris Boylston","N/A",2023-03-06 10:30:00,2023-03-06 10:42:00,"otter","shells","n","0.44305555555555554",NA,"edge of river","2","1","none","none","walking",0.916666666666667,0,0,0,0,0.0833333333333333
"395","Blackstone",249,2023-03-06,"rivers edge woonsocket #1","Chris Boylston","N/A",2023-03-06 10:30:00,2023-03-06 10:42:00,"muskrat","scat","y","0.44444444444444442",NA,"edge of river","2","1","none","none","walking",0.916666666666667,0,0,0,0,0.0833333333333333
"396","Blackstone",249,2023-03-06,"rivers edge woonsocket #1","Chris Boylston","N/A",2023-03-06 10:30:00,2023-03-06 10:42:00,"muskrat","scat","n","0.44513888888888892",NA,"edge of river","2","1","none","none","walking",0.916666666666667,0,0,0,0,0.0833333333333333
"397","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"otter","shells","n","0.4513888888888889",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"398","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"otter","shells","n","0.45277777777777778",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"399","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"beaver","chewed stick","n","0.45347222222222222",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"400","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"muskrat","scat","n","0.45347222222222222",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"401","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"beaver","chewed stick","y","0.45416666666666666",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"402","Blackstone",248,2023-03-06,"rivers edge woonsocket #2","Chris Boylston",NA,2023-03-06 10:48:00,2023-03-06 10:58:00,"beaver","chewed sticks","n","0.45624999999999999",NA,"edge of river","2","1","none","none","walking",0.7,0,0.2,0,0,0.1
"403","Blackstone",245,2023-03-06,"Costa Park","John Crockett","Beaver",2023-03-06 11:18:00,2023-03-06 11:32:00,"beaver","Chewed Stick","n","0.47152777777777777",NA,"rivers edge","1","phone","none","none","walking",1,0,0,0,0,0
"404","Blackstone",245,2023-03-06,"Costa Park","John Crockett","Beaver",2023-03-06 11:18:00,2023-03-06 11:32:00,"beaver","stick","n","0.4770833333333333",NA,"rivers edge","1","phone","none","none","walking",1,0,0,0,0,0
"405","Blackstone",249,2023-03-06,"Woonsockets Rivers Edge #1","John Crockett","N/A",2023-03-06 10:21:00,2023-03-06 10:40:00,"otter","shells","y","0.43611111111111112",NA,"rivers edge","1","phone","none","none","walking",0.352941176470588,0,0.176470588235294,0,0,0.470588235294118
"406","Blackstone",249,2023-03-06,"Woonsockets Rivers Edge #1","John Crockett","N/A",2023-03-06 10:21:00,2023-03-06 10:40:00,"beaver","chewed stick","y","0.44236111111111115",NA,"rivers edge","1","phone","none","none","walking",0.352941176470588,0,0.176470588235294,0,0,0.470588235294118
"407","Blackstone",249,2023-03-06,"Woonsockets Rivers Edge #1","John Crockett","N/A",2023-03-06 10:21:00,2023-03-06 10:40:00,"muskrat","scat","y","0.44305555555555554",NA,"rivers edge","1","phone","none","none","walking",0.352941176470588,0,0.176470588235294,0,0,0.470588235294118
"408","Blackstone",248,2023-03-06,"Woonsockets Rivers Edge #2","John Crockett","otter, Muskrat",2023-03-06 10:46:00,2023-03-06 10:55:00,"otter","shells","n","0.45069444444444445",NA,"rivers edge","1","phone","none","none","walking",0.625,0,0.125,0,0,0.25
"409","Blackstone",248,2023-03-06,"Woonsockets Rivers Edge #2","John Crockett","otter, Muskrat",2023-03-06 10:46:00,2023-03-06 10:55:00,"beaver","chewed stick","y","0.45208333333333334",NA,"rivers edge","1","phone","none","none","walking",0.625,0,0.125,0,0,0.25
"410","Blackstone",311,2023-03-08,"Durfee Hill Management area #1","Chris Boylston",NA,2023-03-08 13:33:00,2023-03-08 13:55:00,"Beaver","Chewed Stick","n","6.5972222222222224E-2",NA,"swamp","2","1","none","none","walking",0,0,0,0,0,1
"411","Blackstone",311,2023-03-08,"Durfee Hill Management area #1","Chris Boylston",NA,2023-03-08 13:33:00,2023-03-08 13:55:00,"Beaver","Lodge","n","7.013888888888889E-2",NA,"swamp","2","1","none","none","walking",0,0,0,0,0,1
"412","Blackstone",311,2023-03-08,"Durfee Hill Management area #1","Chris Boylston",NA,2023-03-08 13:33:00,2023-03-08 13:55:00,"Beaver","Chewed Stick","n","7.1527777777777787E-2",NA,"swamp","2","1","none","none","walking",0,0,0,0,0,1
"413","Blackstone",310,2023-03-08,"Durfee Hill Management area #2","Chris Boylston",NA,2023-03-08 14:02:00,2023-03-08 14:11:00,"Beaver","Dam?","n","8.6111111111111124E-2","2 photos","stream in forrest","2","1","none","none","walking",0,0,0,0,0,1
"414","Blackstone",300,2023-03-08,"George Wash. Wildlife management area #1","Chris Boylston","NA",2023-03-08 11:04:00,2023-03-08 11:33:00,"Beaver","Chewed Stick","N","0.46111111111111108",NA,"Edge of lake in woods","2","1","none","none","walking",0,0.827586206896552,0,0,0,0.172413793103448
"415","Blackstone",300,2023-03-08,"George Wash. Wildlife management area #1","Chris Boylston","NA",2023-03-08 11:04:00,2023-03-08 11:33:00,"Beaver","Lodge","N","0.46458333333333335",NA,"Edge of lake in woods","2","1","none","none","walking",0,0.827586206896552,0,0,0,0.172413793103448
"416","Blackstone",300,2023-03-08,"George Wash. Wildlife management area #1","Chris Boylston","NA",2023-03-08 11:04:00,2023-03-08 11:33:00,"Beaver","Chewed Stick","N","0.47013888888888888",NA,"Edge of lake in woods","2","1","none","none","walking",0,0.827586206896552,0,0,0,0.172413793103448
"417","Blackstone",300,2023-03-08,"George Wash. Wildlife management area #1","Chris Boylston","NA",2023-03-08 11:04:00,2023-03-08 11:33:00,"Beaver","Chewed Stick","N","0.4777777777777778",NA,"Edge of lake in woods","2","1","none","none","walking",0,0.827586206896552,0,0,0,0.172413793103448
"418","Blackstone",321,2023-03-08,"GWWMA #2","Chris Boylston",NA,2023-03-08 12:45:00,2023-03-08 12:56:00,"N/A",NA,NA,NA,NA,NA,"2","1","none","none","walking",0,0,0,0,0,1
