"","Newtime","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","X","lon","lat","ele","time"
"430",2021-07-30 12:04:00,"Pawcatuck",1248,2021-07-30,"Amy Mayer",NA,1899-12-31 11:54:00,1899-12-31 12:13:00,"beaver","lodge","N",1899-12-31 12:04:00,"8","stream/forest",2,5,"recent rain","N","Foot",5242,-71.7651958019,41.5066456329,97.23,"2021-07-30T16:03:43Z"
"431",2021-07-30 12:45:00,"Pawcatuck",1652,2021-07-30,"Amy Mayer",NA,1899-12-31 12:30:00,1899-12-31 13:07:00,"beaver","chewed stick","N",1899-12-31 12:45:00,"9","pond edge",2,5,"recent rain","N","Foot",5353,-71.7603446916,41.5007842518,53.49,"2021-07-30T16:44:34Z"
"432",2021-07-30 13:53:00,"Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",1899-12-31 13:45:00,1899-12-31 14:38:00,"beaver","chewed stick","N",1899-12-31 13:53:00,"10","shrub swamp",2,5,"recent rain","N","Foot",5533,-71.7601980921,41.4492744394,36.19,"2021-07-30T17:52:31Z"
"433",2021-07-30 14:03:00,"Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",1899-12-31 13:45:00,1899-12-31 14:38:00,"beaver","chewed stick","N",1899-12-31 14:03:00,"11","shrub swamp",2,5,"recent rain","N","Foot",5565,-71.7600305378,41.4496926125,31.86,"2021-07-30T18:02:49Z"
"434",2021-07-30 14:13:00,"Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",1899-12-31 13:45:00,1899-12-31 14:38:00,"beaver","chewed stick","N",1899-12-31 14:13:00,"12","shrub swamp",2,5,"recent rain","N","Foot",5595,-71.7602392472,41.4500158187,33.78,"2021-07-30T18:12:49Z"
"435",2021-07-30 14:26:00,"Pawcatuck",384,2021-07-30,"Amy Mayer","beaver",1899-12-31 13:45:00,1899-12-31 14:38:00,"beaver","chewed stick","N",1899-12-31 14:26:00,"13","shrub swamp",2,5,"recent rain","N","Foot",5642,-71.7620060686,41.4498102944,39.07,"2021-07-30T18:25:35Z"
"436",2021-08-20 10:00:00,"Block Island Sound",792,2021-08-20,"John Crockett","otter",1899-12-31 09:55:00,1899-12-31 11:04:00,"otter","chewed shell","N",1899-12-31 10:00:00,"1","salt marsh",4,5,"high tide","N","Kayak",6016,-71.5252546035,41.3824714255,1.1,"2021-08-20T13:59:46Z"
"437",NA,"Pawcatuck",4,2021-07-16,"John Crockett",NA,1899-12-31 11:21:00,1899-12-31 11:40:00,NA,NA,NA,NA,NA,NA,3,5,"recent rain","N","Kayak",NA,NA,NA,NA,NA
"438",NA,"Block Island Sound",272,2021-06-24,"Kylie Rezendes",NA,1899-12-31 09:58:00,1899-12-31 10:43:00,NA,NA,NA,NA,NA,NA,3,5,NA,"N","Kayak",NA,NA,NA,NA,NA
"439",NA,"Pawcatuck",2197,2021-07-14,"Amy Mayer","beaver, muskrat",1899-12-31 09:32:00,1899-12-31 09:55:00,"beaver","chewed stick","0.41180555555555554",NA,"3","stream",3,5,NA,"N","Kayak",NA,NA,NA,NA,NA
"440",NA,"Pawcatuck",1548,2021-06-28,"John Crockett","beaver",1899-12-31 11:43:00,1899-12-31 12:25:00,NA,NA,NA,NA,NA,NA,3,5,"water very low","N","Foot",NA,NA,NA,NA,NA
"441",NA,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"muskrat","track","0.44305555555555554",NA,"13","river/forest",3,5,NA,"N","Kayak",NA,NA,NA,NA,NA
"442",NA,"Block Island Sound",353,2021-06-04,"John Crockett",NA,1899-12-31 09:08:00,1899-12-31 09:46:00,NA,NA,NA,NA,NA,"forested swamp",2,5,"recent rain","N","Kayak",NA,NA,NA,NA,NA
"443",NA,"Block Island Sound",652,2021-06-17,"Kylie Rezendes",NA,1899-12-31 11:24:00,1899-12-31 12:02:00,NA,NA,NA,NA,NA,NA,2,5,NA,"N","Foot",NA,NA,NA,NA,NA
"444",NA,"Pawcatuck",1721,2021-07-16,"John Crockett",NA,1899-12-31 08:40:00,1899-12-31 09:07:00,NA,NA,NA,NA,NA,NA,3,5,"recent rain","N","Kayak",NA,NA,NA,NA,NA
"445",NA,"Pawcatuck",42,2021-07-16,"John Crockett",NA,1899-12-31 10:21:00,1899-12-31 10:45:00,NA,NA,NA,NA,NA,NA,3,5,"recent rain","N","Kayak",NA,NA,NA,NA,NA
"446",NA,"Block Island Sound",799,2021-08-20,"John Crockett","otter",1899-12-31 11:33:00,1899-12-31 12:10:00,NA,NA,NA,NA,NA,NA,4,5,"high tide","N","Kayak",NA,NA,NA,NA,NA
"447",NA,"Block Island Sound",905,2021-06-17,"Kylie Rezendes",NA,1899-12-31 08:07:00,1899-12-31 08:48:00,NA,NA,NA,NA,NA,NA,2,5,NA,"N","Foot",NA,NA,NA,NA,NA
